report_id,occur_location,shift_type,location_type,crime_description,occur_neighborhood,occur_latitude,occur_longitude,occur_time
172732395,37 LYNHURST DR SW,Evening Watch,99,ROBBERY-PEDESTRIAN,,33.75077,-84.48826,2017-09-30 21:44:00
172732431,683 CASCADE AVENUE SW,Evening Watch,18,ROBBERY-PEDESTRIAN,Westview,33.736999999999995,-84.43593,2017-09-30 21:50:00
172730788,869 COURTENAY DR NE,Day Watch,13,AUTO THEFT,Morningside/Lenox Park,33.78986,-84.35856,2017-09-29 20:30:00
172730811,3559 SHERBROOKE WAY SW,Day Watch,20,AUTO THEFT,Brentwood,33.67236,-84.50496,2017-09-29 18:00:00
172731714,3500 PEACHTREE RD NE @PHIPPS PLAZA,Day Watch,18,AUTO THEFT,North Buckhead,33.85248,-84.36058,2017-09-30 10:30:00
172731885,1265 LEE ST SW,Evening Watch,21,AUTO THEFT,Oakland City,33.720659999999995,-84.42426,2017-09-30 16:45:00
172732094,453 FULTON ST SW,Evening Watch,18,AUTO THEFT,Mechanicsville,33.74175,-84.40278,2017-09-30 19:00:00
172732132,187 MOURY AVE SW,Evening Watch,18,AUTO THEFT,The Villages at Carver,33.714490000000005,-84.39138,2017-09-30 16:00:00
172732219,275 E LAKE BLVD SE,Evening Watch,5,AUTO THEFT,The Villages at East Lake,33.745329999999996,-84.31429,2017-09-30 19:00:00
172731030,400 FAIRBURN RD SW @FAIRBURN TOWNHOUSES   ,Day Watch,20,AGG ASSAULT,Fairburn Mays,33.74366,-84.50936,2017-09-30 04:45:00
172731039,201 DOANE ST SW,Day Watch,13,AGG ASSAULT,Mechanicsville,33.73117,-84.39455,2017-09-30 10:35:00
172732042,2479 ABNER TER NW,Evening Watch,26,AGG ASSAULT,Carver Hills,33.80063,-84.46635,2017-09-30 18:30:00
172732128,303 PARKWAY DR NE @Multiple,Evening Watch,28,AGG ASSAULT,Old Fourth Ward,33.762859999999996,-84.37405,2017-09-30 19:14:00
172730161,2025 PEACHTREE RD NE ,Morning Watch,20,AGG ASSAULT,,33.80958,-84.39294,2017-09-29 23:44:00
172732374,183 MOUNT ZION RD SW,Evening Watch,20,AGG ASSAULT,Glenrose Heights,33.672990000000006,-84.39626,2017-09-30 21:20:00
172730616,2008 BEECHER RD SW,Morning Watch,20,AGG ASSAULT,Cascade Avenue/Road,33.733909999999995,-84.4536,2017-09-30 05:06:00
172730704,1597 SYLVAN RD SW,Morning Watch,20,AGG ASSAULT,Sylvan Hills,33.71137,-84.41826,2017-09-30 06:30:00
172731546,1167 JOSEPH E BOONE BLVD NW,Evening Watch,12,AGG ASSAULT,Bankhead,33.7636,-84.42600999999999,2017-09-30 15:27:00
172732332,1770 RICHMOND CIR SE,Evening Watch,13,AGG ASSAULT,Lakewood Heights,33.70695,-84.37414,2017-09-30 21:03:00
172731151,974 PARSONS ST SW,Day Watch,20,BURGLARY-RESIDENCE,Ashview Heights,33.75101,-84.41959,2017-09-29 13:00:00
172732093,901 MARGARET PL NW,Evening Watch,20,BURGLARY-RESIDENCE,Grove Park,33.77902,-84.44939000000001,2017-09-23 13:00:00
172732470,600 GREENSFERRY AVE SW,Evening Watch,,BURGLARY-RESIDENCE,The Villages at Castleberry Hill,33.74662,-84.40755,2017-09-30 06:30:00
172731064,1105 CORDOVA ST SW,Day Watch,20,BURGLARY-RESIDENCE,Oakland City,33.72749,-84.42488,2017-09-29 18:50:00
172731311,459 FAIRLANE CIR NW,Day Watch,20,BURGLARY-RESIDENCE,Fairburn Heights,33.767379999999996,-84.50112,2017-09-30 08:00:00
172731490,2940 GRAND AVE ,Evening Watch,20,BURGLARY-RESIDENCE,Hammond Park,33.675059999999995,-84.40342,2017-09-28 19:30:00
172732242,2158 CASCADE RD SW,Evening Watch,20,BURGLARY-RESIDENCE,Adams Park,33.72186,-84.45888000000001,2017-09-30 20:15:00
172732451,2062 PINE CONE DR SW,Evening Watch,20,BURGLARY-RESIDENCE,Heritage Valley,33.69984,-84.5,2017-09-30 20:00:00
172741263,3800 CLOVIS CT NW,Evening Watch,20,BURGLARY-RESIDENCE,Carroll Heights,33.7744,-84.50896,2017-09-30 15:30:00
172741561,820 W MARIETTA ST NW,Evening Watch,26,BURGLARY-RESIDENCE,English Avenue,33.78045,-84.41554000000001,2017-09-30 08:00:00
172741846,1935 ALISON CT SW,Unknown,26,BURGLARY-RESIDENCE,Fort Valley,33.70055,-84.45149,2017-10-01 16:15:00
172742098,740 SIDNEY MARCUS BLVD NE,Evening Watch,20,BURGLARY-RESIDENCE,Lindbergh/Morosgo,33.82598,-84.36335,2017-09-30 12:00:00
172742213,50 MOUNT ZION RD SE,Morning Watch,20,BURGLARY-RESIDENCE,Glenrose Heights,33.67286,-84.38705999999999,2017-10-01 20:00:00
172741605,490 WHITEHALL ST SW,Evening Watch,18,AGG ASSAULT,Castleberry Hill,33.74368,-84.40351,2017-10-01 17:11:00
172742116,2110 CAMPBELLTON RD SW,Evening Watch,99,AGG ASSAULT,Campbellton Road,33.70596,-84.45841,2017-10-01 21:40:00
172741086,386 KELLY ST SE,Day Watch,2,AGG ASSAULT,Grant Park,33.744679999999995,-84.38036,2017-10-01 11:30:00
172740591,628 THOMASVILLE BLVD SE,Morning Watch,20,AGG ASSAULT,Thomasville Heights,33.70483,-84.36547,2017-10-01 05:30:00
172741204,728 CASCADE AVE SW ,Evening Watch,99,AGG ASSAULT,West End,33.735240000000005,-84.43648,2017-10-01 12:50:00
172741181,830 BOULEVARD SE,Day Watch,20,AGG ASSAULT,Grant Park,33.73169,-84.36818000000001,2017-10-01 12:36:00
172741625,MARIETTA ST NW / ANDREW YOUNG INTERNA BLVD NW,Evening Watch,99,AGG ASSAULT,Downtown,33.75895,-84.39433000000001,2017-10-01 16:50:00
172740806,201 MOURY AVE SW,Day Watch,20,AUTO THEFT,The Villages at Carver,33.71691,-84.39276,2017-09-30 23:00:00
172741012,2737 RIDGEMORE RD NW,Day Watch,20,AUTO THEFT,Ridgewood Heights,33.82959,-84.44530999999999,2017-10-01 00:01:00
172741041,70 26TH ST NW,Morning Watch,13,AUTO THEFT,Brookwood,33.80208,-84.39526,2017-10-01 00:01:00
172741134,864 CAPITOL VIEW AVE NW,Day Watch,20,AUTO THEFT,Center Hill,33.77861,-84.46701,2017-10-01 12:00:00
172741413,3393 PEACHTREE RD NE @LENOX MALL,Day Watch,18,AUTO THEFT,Lenox,33.846759999999996,-84.36211999999999,2017-10-01 11:30:00
172741817,1790 HOWELL MILL RD NW,Evening Watch,23,AUTO THEFT,Underwood Hills,33.80359,-84.41421,2017-10-01 18:50:00
172742154,3977 LA SALLE WAY SW,Evening Watch,18,AUTO THEFT,Baker Hills,33.7599,-84.51767,2017-10-01 14:30:00
172741978,1955 CAMPBELLTON RD SW,Evening Watch,13,ROBBERY-PEDESTRIAN,Venetian Hills,33.7083,-84.45291999999999,2017-10-01 20:15:00
172740003,1177 JOSEPH E BOONE BLVD NW,Morning Watch,,ROBBERY-RESIDENCE,Bankhead,33.7636,-84.42627,2017-09-30 00:10:00
172741933,1163 METROPOLITAN PKWY SW,Evening Watch,18,ROBBERY-PEDESTRIAN,Adair Park,33.7231,-84.40796999999999,2017-10-01 19:55:00
172741265,2181 MEADOR AVE SE,Day Watch,20,AUTO THEFT,Swallow Circle/Baywood,33.69458,-84.38053000000001,2017-09-30 19:00:00
172741478,49 BOULEVARD SE,Evening Watch,18,AUTO THEFT,Sweet Auburn,33.75275,-84.37186,2017-09-29 17:00:00
172740100,1112 MERRILL AVE SW,Morning Watch,20,AUTO THEFT,Oakland City,33.72855,-84.42426,2017-09-30 20:00:00
172741386,3534 MARTIN L KING JR DR SW,Evening Watch,21,LARCENY-NON VEHICLE,Adamsville,33.75797,-84.50327,2017-10-01 15:00:00
172742108,798 PONCE DE LEON AVE NE,Evening Watch,21,LARCENY-NON VEHICLE,Virginia Highland,33.77389,-84.36134,2017-10-01 21:15:00
172740905,925 CANTERBURY RD NE,Day Watch,26,LARCENY-NON VEHICLE,Pine Hills,33.8278,-84.3563,2017-10-01 03:00:00
172741582,349 DECATUR ST SE,Evening Watch,99,LARCENY-NON VEHICLE,Sweet Auburn,33.74988,-84.37788,2017-10-01 16:25:00
172741088,323 TED TURNER DR NW,Morning Watch,18,LARCENY-FROM VEHICLE,Downtown,33.76342,-84.38889,2017-09-30 22:38:00
172741552,1552 S GORDON STREET SW,Morning Watch,18,LARCENY-FROM VEHICLE,Westview,33.73968,-84.43822,2017-10-01 04:30:00
172742037,2085 MOREHOUSE DR NW,Evening Watch,,LARCENY-FROM VEHICLE,Dixie Hills,33.76142,-84.45566,2017-10-01 20:55:00
172740367,1288 EUCLID AVE NE,Morning Watch,13,ROBBERY-PEDESTRIAN,Candler Park,33.768029999999996,-84.34591,2017-10-01 02:15:00
172741165,287 ELIZABETH ST NE,Day Watch,12,LARCENY-NON VEHICLE,Inman Park,33.76218,-84.35784,2017-09-29 19:34:00
172741178,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,Day Watch,12,LARCENY-NON VEHICLE,Old Fourth Ward,33.77094,-84.38178,2017-10-01 11:59:00
172741758,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,8,LARCENY-NON VEHICLE,Lenox,33.84884,-84.36475,2017-10-01 17:40:00
172741826,1801 HOWELL MILL RD NW,Evening Watch,8,LARCENY-NON VEHICLE,Berkeley Park,33.80448,-84.41348,2017-10-01 19:00:00
172740309,337 MORELAND AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,Candler Park,33.763709999999996,-84.34913,2017-09-30 21:30:00
172740678,2843 BENJAMIN E MAYS DR SW,Morning Watch,,LARCENY-FROM VEHICLE,,33.72947,-84.48111,2017-09-30 22:00:00
172740709,3633 SATURN DR NW,Day Watch,13,LARCENY-FROM VEHICLE,Carroll Heights,33.77689,-84.50657,2017-10-01 02:00:00
172740746,2640 BENJAMIN E MAYS DR SW,Morning Watch,18,LARCENY-FROM VEHICLE,Audobon Forest,33.72726,-84.47417,2017-09-30 21:30:00
172740817,1950 HOWELL MILL RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,Wildwood (NPU-C),33.80805,-84.41282,2017-09-30 15:00:00
172740852,757 CLEVELAND AVE SW,Morning Watch,23,LARCENY-FROM VEHICLE,Perkerson,33.681329999999996,-84.41363,2017-09-29 11:50:00
172740926,2622 ELLWOOD DR NE,Day Watch,18,LARCENY-FROM VEHICLE,Garden Hills,33.82589,-84.37595999999999,2017-09-30 16:00:00
172740949,1150 ASTOR AVE SW,Evening Watch,26,LARCENY-FROM VEHICLE,Sylvan Hills,33.701370000000004,-84.42678000000001,2017-09-30 10:00:00
172740959,738 LEXINGTON AVE SW,Morning Watch,13,LARCENY-FROM VEHICLE,Adair Park,33.72417,-84.41181999999999,2017-09-30 21:00:00
172740968,559 E WESLEY RD NE,Day Watch,20,LARCENY-FROM VEHICLE,Garden Hills,33.83003,-84.36935,2017-09-30 20:00:00
172740975,1778 MELROSE DR SW,Evening Watch,,LARCENY-FROM VEHICLE,Sylvan Hills,33.70617,-84.41965,2017-09-30 10:00:00
172741001,15 WALL ST SE,Day Watch,18,LARCENY-FROM VEHICLE,Downtown,33.75359,-84.38986,2017-10-01 09:00:00
172741098,450 CAPITOL AVE SE @CARTER HALL,Morning Watch,18,LARCENY-FROM VEHICLE,Summerhill,33.742059999999995,-84.38768,2017-10-01 11:52:00
172741161,2540 CAMPBELLTON RD SW,Day Watch,4,LARCENY-FROM VEHICLE,Campbellton Road,33.70248,-84.47136,2017-10-01 10:50:00
172741208,661 DILL AVE SW,Day Watch,13,LARCENY-FROM VEHICLE,Capitol View,33.71836,-84.40933000000001,2017-10-01 11:00:00
172741311,635 ATLANTA STUDENT MOVE BLVD SW,Evening Watch,13,LARCENY-FROM VEHICLE,Atlanta University Center,33.749309999999994,-84.40789000000001,2017-10-01 13:00:00
172741381,2609 BROOKWOOD DR NE,Evening Watch,13,LARCENY-FROM VEHICLE,Peachtree Heights East,33.82587,-84.38059,2017-09-29 21:30:00
172741577,508 MAIN ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.8227,-84.37056,2017-10-01 12:00:00
172741578,1545 NORTHSIDE DR NW,Evening Watch,23,LARCENY-FROM VEHICLE,Loring Heights,33.79746,-84.40773,2017-10-01 16:45:00
172741626,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,Evening Watch,18,LARCENY-FROM VEHICLE,Old Fourth Ward,33.77299,-84.36504000000001,2017-10-01 10:26:00
172741656,1155 JUNIPER ST,Evening Watch,18,LARCENY-FROM VEHICLE,Midtown,33.78543,-84.38217,2017-10-01 13:00:00
172741733,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,18,LARCENY-FROM VEHICLE,Lenox,33.846759999999996,-84.36211999999999,2017-10-01 16:00:00
172741780,3550 CAMPBELLTON RD SW,Evening Watch,23,LARCENY-FROM VEHICLE,,33.69004,-84.50488,2017-10-01 18:29:00
172741789,757 CLEVELAND AVE SW,Evening Watch,23,LARCENY-FROM VEHICLE,Perkerson,33.681329999999996,-84.41363,2017-10-01 18:00:00
172741816,226 BRADBERRY ST SW,Evening Watch,13,LARCENY-FROM VEHICLE,Castleberry Hill,33.74869,-84.40086,2017-10-01 18:00:00
172741865,202 DEFOORS LANDING,Evening Watch,,LARCENY-FROM VEHICLE,Underwood Hills,33.80318,-84.41985,2017-10-01 18:15:00
172741899,343 JOSEPH E LOWERY BLVD SW,Evening Watch,18,LARCENY-FROM VEHICLE,Ashview Heights,33.74569,-84.41765,2017-10-01 19:30:00
172741958,2020 BOLTON RD NW ,Unknown,18,LARCENY-FROM VEHICLE,Whittier Mill Village,33.81129,-84.47663,2017-10-01 20:00:00
172741965,2591 PIEDMONT RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.82543,-84.36706,2017-10-01 18:00:00
172741997,600 BRONNER BROS WAY SW,Evening Watch,13,LARCENY-FROM VEHICLE,Pittsburgh,33.7371,-84.40714,2017-10-01 20:30:00
172742006,730 LAKEVIEW AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,Midtown,33.77455,-84.36717,2017-10-01 17:00:00
172742020,1968 PEACHTREE RD NW,Evening Watch,,LARCENY-FROM VEHICLE,,33.81,-84.39583,2017-10-01 19:30:00
172742269,630 VIRGINIA AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,Virginia Highland,33.78164,-84.36635,2017-10-01 19:30:00
172750325,780 WARNER ST SW,Morning Watch,,LARCENY-FROM VEHICLE,Oakland City,33.72444,-84.41351999999999,2017-10-02 03:49:00
172750385,3297 BUCKHEAD FOREST MEWS NE,Morning Watch,20,LARCENY-FROM VEHICLE,Buckhead Forest,33.84737,-84.3747,2017-10-02 04:44:00
172750434,303 PARKWAY DR NE @ATLANTA MEDICAL CEN,Morning Watch,18,LARCENY-FROM VEHICLE,Old Fourth Ward,33.762859999999996,-84.37405,2017-10-02 05:33:00
172750459,102 CEDAR CHASE CIR NE,Morning Watch,20,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,33.815540000000006,-84.36036999999999,2017-10-02 05:50:00
172750548,171 HERMER CIR NW,Day Watch,20,LARCENY-FROM VEHICLE,,33.75776,-84.48555999999999,2017-10-02 00:00:00
172750589,787 MARTINA DR NE,Morning Watch,13,LARCENY-FROM VEHICLE,Peachtree Park,33.8434,-84.36485,2017-10-01 19:00:00
172750640,150 MERRITTS AVE NW,Day Watch,,LARCENY-FROM VEHICLE,Downtown,33.76869,-84.39390999999999,2017-10-01 22:00:00
172750841,3580 CAMPBELLTON RD SW,Day Watch,23,LARCENY-FROM VEHICLE,,33.69004,-84.50549000000001,2017-10-02 09:15:00
172750871,3040 HEADLAND DR SW,Day Watch,23,LARCENY-FROM VEHICLE,Greenbriar,33.689479999999996,-84.48818,2017-10-02 09:00:00
172750878,4315 RENAISSANCE WAY NE,Day Watch,18,LARCENY-FROM VEHICLE,Old Fourth Ward,33.76615,-84.37874000000001,2017-10-01 21:00:00
172750936,3655 SOUTHSIDE INDUSTRIAL PKWY SE,Day Watch,29,LARCENY-FROM VEHICLE,Blair Villa/Poole Creek,33.65466,-84.37436,2017-10-02 01:00:00
172751100,1150 MECASLIN ST NW,Day Watch,13,LARCENY-FROM VEHICLE,Home Park,33.78586,-84.39992,2017-09-28 19:00:00
172751135,1765 PEACHTREE ST NE,Day Watch,13,LARCENY-FROM VEHICLE,Brookwood Hills,33.803259999999995,-84.39294,2017-10-02 10:48:00
172751163,606 PYROR,Morning Watch,18,LARCENY-FROM VEHICLE,Mechanicsville,33.73836,-84.39446,2017-10-01 11:45:00
172751213,2699 SHARONDALE DR NE,Day Watch,,LARCENY-FROM VEHICLE,Garden Hills,33.82798,-84.36981999999999,2017-10-02 11:30:00
172751231,835 MARTIN L KING JR DR NW,Day Watch,18,LARCENY-FROM VEHICLE,Vine City,33.75479,-84.41448000000001,2017-10-02 08:30:00
172751384,2521 PIEDMONT RD NE,Day Watch,26,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.82412,-84.36713,2017-09-29 18:00:00
172751473,384 RALPH MCGILL BLVD NE,Unknown,13,LARCENY-FROM VEHICLE,Old Fourth Ward,33.76409,-84.37484,2017-10-01 22:30:00
172751528,1955 LA DAWN LN NW,Evening Watch,26,LARCENY-FROM VEHICLE,Bolton,33.815740000000005,-84.45269,2017-09-29 23:40:00
172751580,215 W WIEUCA RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,Chastain Park,33.87454,-84.39326,2017-10-02 13:00:00
172751591,2790 ANDREWS DR NW           ,Evening Watch,20,LARCENY-FROM VEHICLE,Peachtree Heights West,33.831140000000005,-84.38835,2017-10-02 14:30:00
172751656,1600 ELLSWORTH INDUSTRIAL BLVD NW,Evening Watch,18,LARCENY-FROM VEHICLE,Blandtown,33.79883,-84.42713,2017-09-28 15:00:00
172751720,2275 MARIETTA BLVD NW,Evening Watch,18,LARCENY-FROM VEHICLE,,33.81857,-84.4498,2017-10-02 15:30:00
172751763,333 NELSON ST SW,Evening Watch,,LARCENY-FROM VEHICLE,Castleberry Hill,33.75156,-84.39887,2017-10-02 13:00:00
172751888,80 JESSE HILL JR DR SE @GRADY,Evening Watch,18,LARCENY-FROM VEHICLE,Downtown,33.752309999999994,-84.38231,2017-10-02 08:30:00
172751892,150 HUTCHINSON ST NE,Evening Watch,26,LARCENY-FROM VEHICLE,Edgewood,33.75801,-84.34079,2017-10-02 06:30:00
172751959,486 BOULEVARD PL NE,Evening Watch,13,LARCENY-FROM VEHICLE,Old Fourth Ward,33.77001,-84.37101,2017-10-02 17:36:00
172752306,999 PEACHTREE ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,Midtown,33.78,-84.38271999999999,2017-10-02 17:45:00
172752463,1936 PIEDMONT CIR NE,Evening Watch,18,LARCENY-FROM VEHICLE,Piedmont Heights,33.809779999999996,-84.36766999999999,2017-10-02 18:40:00
172752482,3500 PEACHTREE RD NE @PHIPPS PLAZA,Evening Watch,18,LARCENY-FROM VEHICLE,North Buckhead,33.85252,-84.36116,2017-10-02 21:30:00
172752500,1028 BOWEN CT SW,Morning Watch,20,LARCENY-FROM VEHICLE,High Point,33.717729999999996,-84.39582,2017-09-29 08:00:00
172752620,410 14TH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,Home Park,33.7861,-84.40045,2017-10-01 21:45:00
172752652,1190 FOSTER ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,Blandtown,33.78692,-84.41424,2017-10-02 21:15:00
172750275,100 LAKEWOOD WAY SW,Morning Watch,23,LARCENY-NON VEHICLE,Lakewood Heights,33.69932,-84.39232,2017-10-02 02:50:00
172750863,1801 HOWELL MILL RD NW,Day Watch,8,LARCENY-NON VEHICLE,Berkeley Park,33.80448,-84.41348,2017-10-02 09:29:00
172751254,2525 PIEDMONT RD NE @HOME DEPOT,Unknown,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.82419,-84.36712,2017-10-02 12:15:00
172751443,138 EDGEWOOD AVE NE,Day Watch,17,LARCENY-NON VEHICLE,Downtown,33.75455,-84.38336,2017-10-02 13:45:00
172751560,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,8,LARCENY-NON VEHICLE,Lenox,33.846759999999996,-84.36211999999999,2017-10-02 14:40:00
172751672,1280 CAROLINE ST NE,Evening Watch,8,LARCENY-NON VEHICLE,Edgewood,33.75848,-84.3462,2017-10-02 15:25:00
172751796,556 NORTHSIDE DR SW,Day Watch,12,LARCENY-NON VEHICLE,Pittsburgh,33.740429999999996,-84.40805999999999,2017-10-02 09:25:00
172750398,2225 MARIETTA BLVD NW,Morning Watch,21,BURGLARY-NONRES,,33.81766,-84.44815,2017-10-02 04:00:00
172752326,1371 KIMBERLY WAY SW,Evening Watch,13,LARCENY-NON VEHICLE,Ashley Courts,33.71771,-84.52315,2017-10-02 20:12:00
172752400,2764 VELTRE PL SW,Evening Watch,20,LARCENY-FROM VEHICLE,Cascade Heights,33.721759999999996,-84.47896,2017-09-14 14:00:00
172752642,359 W LAKE AVE NW,Morning Watch,26,LARCENY-FROM VEHICLE,Grove Park,33.76506,-84.44089,2017-10-02 23:40:00
172750942,255 COURTLAND ST NE,Evening Watch,14,LARCENY-NON VEHICLE,Downtown,33.761390000000006,-84.38405999999999,2017-09-30 14:00:00
172751113,160 RHODESIA AVE SE,Day Watch,20,LARCENY-NON VEHICLE,Lakewood Heights,33.7074,-84.38297,2017-10-02 11:13:00
172751606,3389 PINE MEADOW RD NW,Evening Watch,20,LARCENY-NON VEHICLE,West Paces Ferry/Northside,33.846109999999996,-84.42619,2017-09-30 22:00:00
172752495,230 PEACHTREE ST NW,Evening Watch,14,LARCENY-NON VEHICLE,Downtown,33.75996,-84.38768,2017-10-02 21:30:00
172750510,600 GARSON DR NE,Unknown,,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.81767,-84.36695,2017-10-02 06:20:00
172750565,532 MEAD ST SE,Morning Watch,20,LARCENY-NON VEHICLE,Grant Park,33.72756,-84.36988000000001,2017-09-25 08:00:00
172750676,240 PEACHTREE ST NW,Morning Watch,13,LARCENY-NON VEHICLE,Downtown,33.74796,-84.39524,2017-09-28 12:00:00
172750756,1286 OAKLAND TER SW    ,Day Watch,10,LARCENY-NON VEHICLE,Oakland City,33.72101,-84.42993,2017-10-01 13:00:00
172750988,105 HUNNICUTT ST NW,Day Watch,18,LARCENY-NON VEHICLE,Downtown,33.766709999999996,-84.39138,2017-10-01 07:00:00
172751032,954 HIGHTOWER RD NW @ENGLISH MANOR APT,Day Watch,6,LARCENY-NON VEHICLE,Carey Park,33.781490000000005,-84.47444,2017-10-02 10:40:00
172751193,1110 W PEACHTREE ST NW,Unknown,29,LARCENY-NON VEHICLE,Midtown,33.78524,-84.38792,2017-10-02 11:00:00
172751248,2349 SPRINGDALE RD SW,Day Watch,20,LARCENY-NON VEHICLE,Perkerson,33.69076,-84.4145,2017-09-30 17:00:00
172751982,130 ARIZONA AVE NE,Evening Watch,26,LARCENY-NON VEHICLE,Edgewood,33.75775,-84.33144,2017-10-02 17:15:00
172752058,455 CANDLER ST NE,Evening Watch,20,LARCENY-NON VEHICLE,Candler Park,33.76667,-84.34561,2017-10-01 12:00:00
172752221,1018 STATE ST NW,Evening Watch,13,AUTO THEFT,Home Park,33.78262,-84.39915,2017-10-02 07:00:00
172752174,260 ELM ST NW,Evening Watch,20,ROBBERY-RESIDENCE,Vine City,33.76182,-84.40899,2017-10-02 19:00:00
172752373,450 STONEWALL ST SW,Evening Watch,13,ROBBERY-PEDESTRIAN,Castleberry Hill,33.74954,-84.40249,2017-10-02 20:30:00
172752455,1675 MEMORIAL DR SE,Evening Watch,23,ROBBERY-PEDESTRIAN,Kirkwood,33.74736,-84.33282,2017-10-02 19:25:00
172752522,915 WEST PEACHTREE STREET,Evening Watch,18,ROBBERY-PEDESTRIAN,Midtown,33.77975,-84.38716,2017-10-02 22:20:00
172750533,935 MARIETTA ST NW,Morning Watch,18,AUTO THEFT,Marietta Street Artery,33.7778,-84.40865,2017-10-01 20:00:00
172750739,1634 PONCE DE LEON AVE NE,Day Watch,18,AUTO THEFT,Druid Hills,33.77417,-84.333,2017-10-02 01:00:00
172750769,154 BOWEN CIR SW,Day Watch,20,AUTO THEFT,High Point,33.7169,-84.39719000000001,2017-10-01 21:00:00
172751377,3004 PIEDMONT ROAD,Day Watch,23,AUTO THEFT,Garden Hills,33.83667,-84.36813000000001,2017-10-01 01:00:00
172751444,2891 SPRINGDALE RD SW,Evening Watch,18,AUTO THEFT,Hammond Park,33.67628,-84.41592,2017-10-02 13:10:00
172751800,100 10TH ST NW,Evening Watch,18,AUTO THEFT,Midtown,33.78143,-84.39036999999999,2017-10-02 05:30:00
172751823,637 GARIBALDI ST SW,Evening Watch,20,AUTO THEFT,Mechanicsville,33.7376,-84.39926,2017-10-02 16:36:00
172751930,134 FORSYTH ST SW,Morning Watch,18,AUTO THEFT,Downtown,33.750840000000004,-84.39480999999999,2017-10-01 22:30:00
172752404,296 NORTHSIDE DR SW,Evening Watch,23,AUTO THEFT,Castleberry Hill,33.74629,-84.40639,2017-10-02 20:55:00
172752566,43 WOODWARD AVE SE,Morning Watch,26,AUTO THEFT,Capitol Gateway,33.74556,-84.38600000000001,2017-09-29 13:00:00
172750046,215 PEACHTREE ST NE @HARD ROCK CAFE,Morning Watch,13,AGG ASSAULT,Downtown,33.76001,-84.38747,2017-10-02 00:20:00
172750069,150 JOSEPH E LOWERY BLVD SW,Morning Watch,20,AGG ASSAULT,Atlanta University Center,33.75065,-84.41741999999999,2017-10-02 00:05:00
172751299,445 CLEVELAND AVE SE,Day Watch,26,AGG ASSAULT,Rosedale Heights,33.681490000000004,-84.37151999999999,2017-10-02 12:35:00
172752418,1551 PIEDMONT AVE  NE,Evening Watch,13,AGG ASSAULT,Morningside/Lenox Park,33.79665,-84.36926,2017-10-02 20:30:00
172750230,1981 MARTIN L KING JR DR NW,Morning Watch,26,AGG ASSAULT,,33.75014,-84.45237,2017-10-02 02:00:00
172751718,3131 CAMPBELLTON RD SW @WESTGATE PLAZA,Evening Watch,24,AGG ASSAULT,Southwest,33.69149,-84.49234,2017-10-02 16:00:00
172752294,1060 OAK ST SW,Evening Watch,26,AGG ASSAULT,West End,33.74064,-84.42255,2017-10-02 19:59:00
172751106,2871 LAKEWOOD AVE SW,Day Watch,24,ROBBERY-COMMERCIAL,Sylvan Hills,33.697309999999995,-84.4109,2017-10-02 11:05:00
172750075,1195 MILTON TER SE,Morning Watch,20,BURGLARY-RESIDENCE,Chosewood Park,33.72186,-84.38105,2017-10-01 18:00:00
172751009,1608 TALLULAH ST NW,Day Watch,20,BURGLARY-RESIDENCE,Berkeley Park,33.798629999999996,-84.41143000000001,2017-09-30 18:00:00
172751518,1660 PEACHTREE ST NW,Day Watch,20,BURGLARY-RESIDENCE,Midtown,33.79874,-84.39164,2017-10-02 12:30:00
172751931,917 FAITH AVE SE,Evening Watch,20,BURGLARY-RESIDENCE,Ormewood Park,33.74181,-84.35728,2017-10-02 17:25:00
172752284,488 LINDBERGH PL NE,Evening Watch,,BURGLARY-RESIDENCE,Lindbergh/Morosgo,33.81962,-84.37137,2017-10-02 07:30:00
172752375,1459 MECASLIN ST NW,Evening Watch,26,BURGLARY-RESIDENCE,Loring Heights,33.794959999999996,-84.39969,2017-10-02 10:30:00
172752580,3080 LYNHURST CIR SW,Unknown,20,BURGLARY-RESIDENCE,Ivan Hill,33.746790000000004,-84.48817,2017-09-29 21:27:00
172750424,77 E ANDREWS DR NW,Morning Watch,20,BURGLARY-RESIDENCE,South Tuxedo Park,33.84366,-84.38219000000001,2017-10-02 05:15:00
